date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,19:45,Southampton FC,Ipswich Town,0:1,0:1,0.0,1.0,/report/championship-2023-2024-southampton-fc-ipswich-town/
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,19:45,Preston North End,Birmingham City,2:1,0:0,2.0,1.0,/report/championship-2023-2024-preston-north-end-birmingham-city/
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,19:45,Queens Park Rangers,Swansea City,1:1,0:1,1.0,1.0,/report/championship-2023-2024-queens-park-rangers-swansea-city/
2023-09-19,England,Championship 2023/2024,,/competition/eng-championship/,20:00,Sheffield Wednesday,Middlesbrough FC,1:1,1:0,1.0,1.0,/report/championship-2023-2024-sheffield-wednesday-middlesbrough-fc/
2023-09-19,England,League One 2023/2024,,/competition/eng-league-one/,19:45,Barnsley FC,Portsmouth FC,2:3,0:3,2.0,3.0,/report/league-one-2023-2024-barnsley-fc-portsmouth-fc/
2023-09-19,England,League One 2023/2024,,/competition/eng-league-one/,19:45,Peterborough United,Cheltenham Town,3:0,0:0,3.0,0.0,/report/league-one-2023-2024-peterborough-united-cheltenham-town/
2023-09-19,England,League One 2023/2024,,/competition/eng-league-one/,19:45,Port Vale FC,Burton Albion,2:3,1:1,2.0,3.0,/report/league-one-2023-2024-port-vale-fc-burton-albion/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Altrincham FC,Hartlepool United,2:2,2:1,2.0,2.0,/report/national-league-2023-2024-altrincham-fc-hartlepool-united/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Dagenham & Redbridge,Bromley FC,0:1,0:0,0.0,1.0,/report/national-league-2023-2024-dagenham-redbridge-bromley-fc/
2023-09-19,England,National League 2023/2024,,/competition/eng-national-league/,19:45,Dorking Wanderers,Wealdstone FC,3:1,3:0,3.0,1.0,/report/national-league-2023-2024-dorking-wanderers-wealdstone-fc/
